4,9019
7,5291
7,8801
2,3936
7,8151
6,7693
7,9524
3,0885
6,8229
2,333
7,5967
7,9817
2,8672
2,2495
2,4917
2,3022
7,8282
2,6768
2,8718
7,2767
6,8759
7,6474
2,6421
2,4129
2,1348
7,4289
7,6627
6,5197
7,9908
2,3535
7,4111
6,516
2,2396
2,0949
7,2489
7,243
6,9677
7,026
7,4705
2,4863
7,7597
4,8679
7,9111
7,4392
7,9152
2,286
4,2706
2,2404
7,6343
3,0065
6,8755
6,6821
7,7473
7,05
2,7743
2,6388
5,9462
2,0385
6,2497
6,3767
6,6155
7,7141
3,5805
7,9975
7,3649
7,1767
3,1721
2,7907
7,0093
5,6995
3,2796
2,986
3,6489
7,0277
2,4375
7,9455
2,2372
3,362
2,7446
2,5175
3,248
2,7957
6,323
2,4029
2,0808
7,2993
2,5316
2,6437
5,2976
2,4693
2,418
3,9599
2,0169
2,9717
7,9808
7,319
2,7296
6,9635
5,1419
3,227
