4,2836
9,5325
4,501
9,6731
9,4612
5,4635
9,627
9,3661
8,4055
9,568
9,4275
8,4513
6,6614
5,0637
4,3709
9,3649
4,4391
4,8243
9,7831
4,7396
9,3602
9,7438
9,8544
4,0997
9,1528
4,7701
4,6706
5,7879
4,0201
9,9706
9,8498
4,1434
9,8869
6,0598
5,4456
8,8775
5,1021
4,3668
7,9813
4,0587
9,7206
5,0236
5,7533
4,2753
4,0425
5,2681
9,5347
4,3173
4,5146
9,1453
5,053
4,2983
8,8484
9,3438
5,5091
9,9156
4,7395
4,1477
4,4992
4,242
9,351
9,2807
8,9519
4,2049
4,5243
8,6827
7,387
8,4343
9,912
4,5903
4,3266
9,191
5,0117
6,7349
9,445
9,7437
4,9036
5,884
9,6495
4,1807
8,4601
4,9751
9,8367
4,6989
4,6352
9,3188
4,6325
7,4404
7,8091
9,2268
5,5793
9,7084
9,4669
8,4842
4,7107
4,0564
9,2508
9,9304
9,8731
4,3388
