9,4118
8,4623
4,1782
8,9983
4,8245
4,6035
4,639
8,8776
6,1704
8,5855
6,0915
9,7258
8,7671
9,1791
4,9923
4,4413
4,2095
5,0201
9,4859
9,4838
8,8012
8,6025
4,6457
9,8659
9,3419
4,1555
9,7613
9,4286
8,8636
9,3415
5,009
5,1548
4,8217
5,0159
6,9999
9,4757
5,4635
4,4895
9,3025
8,917
9,4867
4,3801
7,7533
4,4232
5,2322
8,7876
5,5047
5,3147
4,2706
8,892
8,9912
4,1408
4,1025
9,2275
7,0877
9,8435
9,7793
9,5493
9,9013
9,2806
9,8254
9,4173
4,617
5,3604
4,2036
5,497
9,2937
9,2203
4,5182
9,8571
9,6615
4,4984
4,3029
9,7147
4,1912
9,0244
9,6581
9,5675
9,7084
4,3005
4,73
5,2351
4,2567
4,6712
9,9315
4,6542
9,7595
4,3856
4,2783
4,4152
4,169
4,3512
7,3769
6,4213
8,0724
9,9665
5,169
8,5675
4,3077
4,0314
