9,6586
8,6589
4,0602
8,4757
9,9285
9,7928
8,8698
5,176
7,3154
9,5664
9,7029
4,739
9,9067
9,1609
4,7027
5,2292
7,7392
4,9233
4,4532
4,0392
9,5293
9,6585
4,5301
9,6802
5,3871
4,8984
6,4418
4,4716
4,4964
9,9049
9,8482
4,0416
4,9674
9,1872
9,9128
9,1554
9,0139
9,4781
5,6164
4,506
4,4527
8,3707
6,1575
4,2667
4,1099
4,8859
5,0223
9,2718
8,6114
9,5664
9,306
8,8291
4,2733
9,1391
9,2855
6,3638
8,8099
9,8579
4,6636
9,6913
4,0811
4,7392
4,5865
4,2253
4,852
4,9721
4,7104
4,6985
8,62
4,0843
8,7632
4,5665
4,9072
9,1379
9,4061
6,6905
9,313
4,5064
4,173
4,4183
9,0919
9,6919
5,2819
9,7073
9,9693
8,1432
7,9034
4,5336
4,7924
5,3375
9,6329
9,9922
7,257
4,2738
8,9463
5,6173
4,5132
4,8762
9,4394
4,8759
