16,6923
16,7508
16,1859
15,9258
16,0164
16,6187
16,9859
16,96
15,2874
16,8486
16,5487
15,9395
16,4434
16,6482
16,9226
16,9104
16,5982
16,952
16,7383
16,8011
16,4002
16,542
16,4487
16,9407
16,6269
16,8439
16,9825
16,6679
16,7967
16,3505
16,2967
16,7549
16,5767
15,6402
16,2531
16,9165
16,9266
16,6137
16,8412
16,8853
16,7925
16,2982
16,2973
16,7417
16,9721
16,7677
16,8628
16,969
16,4485
16,9222
16,4698
16,4832
16,8925
16,1535
16,7664
16,9928
16,9663
16,3359
16,8861
16,6902
16,6426
16,9351
16,3371
16,9927
16,7621
16,9117
16,3136
16,9905
16,9242
16,6786
16,6747
16,2902
16,8811
16,4122
16,9096
16,92
15,0062
16,7688
16,4337
15,5133
16,847
16,5796
16,5177
16,7128
16,008
16,9193
16,6308
16,9503
16,8562
16,1674
16,8125
16,947
16,7354
16,8275
16,6326
16,9361
15,9612
16,5917
16,6096
15,7403
