715,5907
714,6838
719,9748
716,767
718,1718
715,9604
714,2761
711,1356
715,7711
714,4662
714,7301
716,1545
713,8899
717,2178
715,2598
716,5555
714,5246
714,4924
715,5272
717,8699
715,5982
716,2735
714,2195
712,9612
714,9293
718,7577
712,5823
716,0674
714,9786
716,7876
713,7575
717,6024
718,4048
715,8375
717,6107
715,1551
716,2703
717,2725
717,3997
713,146
711,0788
717,6429
715,8827
715,156
714,8309
713,695
714,8219
715,4096
718,0347
713,0505
719,6318
716,7519
713,6583
716,1503
716,1174
713,0924
718,96
718,5615
717,536
716,6358
715,4077
716,4724
716,1745
717,5394
715,7599
711,3281
717,6839
716,4709
716,2673
718,1169
716,5582
716,3161
714,5656
720,2015
714,5857
712,2799
718,0352
716,3072
715,7411
719,1436
714,4521
715,0402
720,9447
715,3691
716,6464
715,5604
719,5149
712,9093
713,9109
717,8133
720,1816
717,7858
713,7979
715,6452
715,2978
717,5543
715,3785
716,4348
718,8133
717,0055
