9,3784
9,7555
9,915
5,9169
4,8775
8,5831
9,4001
9,6682
4,3189
9,6705
9,4242
4,8012
4,7532
8,5902
8,2776
9,6644
8,3963
5,694
8,9065
8,8524
5,105
4,2384
6,4051
7,9778
9,9653
4,826
4,2425
6,0985
9,883
9,6944
4,3975
8,9424
9,9311
4,0375
9,9669
7,2045
4,1683
9,2552
8,2201
8,8663
9,651
8,4399
5,4119
8,8094
9,1826
9,2228
9,6129
6,9094
9,832
9,1857
4,0638
4,2589
5,2054
4,0352
4,7027
9,5939
9,0333
9,1826
9,915
4,86
4,9018
7,8444
4,3334
6,6806
5,263
4,2951
4,0863
9,9493
4,166
4,0717
9,0783
4,8037
4,1968
4,5024
5,1482
4,619
4,3971
7,0463
9,0171
9,953
9,4015
5,0959
9,0528
4,8252
4,808
9,1406
9,5097
4,8533
9,6621
4,2993
4,2123
4,1309
4,2611
5,5323
9,2138
5,5231
9,5049
4,0371
8,8341
4,2129
