42,8296
42,0216
42,0118
42,1323
42,0114
42,1541
42,1863
42,0795
42,1017
42,7986
42,0164
42,3817
42,7702
42,2559
42,4217
42,2959
42,1338
42,4159
42,1469
42,3407
42,1307
42,5736
42,3827
42,2651
42,2267
42,1855
42,4234
42,3964
42,1033
42,0419
42,1918
42,176
42,3241
42,0323
43,0739
43,2046
42,5701
42,1676
42,5541
42,5155
42,8536
43,0192
42,2431
42,4222
42,11
42,22
42,5998
42,4333
42,0995
42,1839
42,0699
42,852
42,2141
42,6167
43,7813
42,1142
43,4085
42,3129
42,6366
43,0834
42,4326
42,3737
42,102
42,107
42,1678
42,0426
42,1992
42,398
42,8256
42,3287
42,1706
42,1332
42,3383
42,2583
42,0008
42,5274
42,1615
42,0079
42,677
42,1166
42,6569
42,1804
42,123
43,294
42,9054
42,0731
42,8836
42,2149
42,2932
42,7638
42,3267
42,7399
43,9857
42,3544
42,5726
42,191
42,0935
42,2291
42,6765
42,4271
