914,0352
911,188
912,6455
918,4817
914,0019
915,4049
917,6211
915,4196
912,3812
912,9053
914,8215
918,9729
911,1246
914,6893
910,5371
917,8516
911,2517
910,7095
913,9603
913,5298
913,2398
914,5226
911,5044
913,2637
911,2507
915,6511
915,6504
912,6727
913,248
912,3402
913,387
915,2122
909,5644
914,7624
914,266
912,6694
915,5246
912,6558
914,5229
912,6541
913,9672
914,2544
912,4257
912,7328
910,8316
913,5135
913,5108
916,2857
913,4798
911,6639
913,6989
915,6932
913,7151
916,1826
911,8385
914,2633
914,6211
916,4525
914,5686
915,677
913,1312
913,7866
915,8046
916,3185
914,3031
912,7135
909,0191
914,5598
914,9697
915,6641
915,9936
913,944
917,7211
912,7474
916,879
916,2779
910,2125
913,5779
915,4321
916,1742
914,6538
916,6584
915,3614
911,863
911,506
916,4253
914,0173
915,3469
917,1326
914,6589
913,8675
913,4337
914,9813
911,2786
913,167
914,9779
914,0487
912,8975
915,5733
912,111
