264,9597
261,6742
262,6734
268,4476
267,1749
268,2008
265,8616
260,0618
264,7988
261,4487
263,8156
264,6166
265,3699
262,1137
260,0768
263,857
263,399
262,9836
264,0525
265,8032
262,089
264,6316
265,0494
264,5924
265,9176
263,0271
265,3111
265,0863
266,0489
266,3595
265,907
266,9347
262,0033
265,7866
268,3777
266,243
266,2789
264,02
263,4227
267,051
264,9511
264,8405
262,3615
267,5604
263,1188
263,7684
268,0508
267,5224
266,4595
262,9595
264,4567
264,629
267,5895
263,1796
265,8394
265,1706
265,0414
265,5983
261,5176
267,0876
269,9579
264,8176
266,9598
266,104
263,7665
265,4205
265,0565
263,4809
264,7161
267,9341
262,2518
265,8762
264,8927
261,7141
266,2893
267,4786
263,8381
263,9098
266,4666
262,8122
266,7767
265,5634
263,9967
264,991
264,6179
261,9991
267,8951
265,6406
263,0666
265,811
267,9177
269,3652
266,2564
266,004
264,4565
262,414
264,5863
263,2591
264,6685
266,6766
