6,2575
1,5598
1,5568
5,356
5,3512
1,0184
6,1134
1,2686
3,4028
6,9886
5,2145
1,0601
5,3387
6,9923
6,3677
2,3493
5,6973
1,1567
6,6869
2,2405
3,7872
1,3788
6,9584
6,913
1,4679
6,8751
5,961
6,2335
6,4289
6,9276
5,9705
1,2471
1,5113
5,9166
2,1816
1,5977
1,5397
1,1271
5,5477
1,6526
1,7346
6,8703
1,9888
2,5227
1,8897
6,0104
6,0646
2,0611
1,9761
3,1137
6,0937
1,6253
1,2186
6,902
6,6525
6,4835
1,5348
6,9978
1,0337
1,0985
6,1916
1,4477
6,2636
1,3415
4,8808
1,5721
2,3066
2,623
2,0936
6,7077
6,1412
2,2486
1,643
6,4944
6,1624
6,5094
4,272
5,9415
4,9665
1,7399
1,4224
6,4279
1,9339
1,7654
6,4337
6,8481
3,2081
6,796
6,9717
6,7721
1,6274
6,4578
1,8698
1,4754
6,3583
6,893
1,1321
4,159
1,8294
1,1561
