78,9565
79,8218
79,1622
79,9801
79,2925
79,9628
78,6678
79,8865
79,4958
79,3413
79,4702
79,1551
79,6993
79,9285
79,5766
79,7259
79,958
78,9997
79,5553
79,6945
79,9328
79,474
79,9484
79,2208
79,904
79,6128
79,9869
79,5154
79,6138
79,8434
79,0747
79,6435
79,8142
79,9744
79,2569
79,7623
79,9549
79,7953
79,7863
79,8712
79,7423
79,4968
79,6514
79,5358
79,5861
79,643
79,9052
78,0076
79,6267
79,9858
79,9561
79,925
79,9514
79,8789
79,765
79,9704
78,5755
79,8726
79,9137
79,6118
79,9526
79,5083
79,8405
79,7594
79,9484
79,9971
79,7652
78,9587
79,1708
79,309
79,6403
79,2534
79,9875
79,3616
79,0938
79,7797
79,7457
79,4627
79,9124
79,8785
79,9428
79,4828
79,01
79,7424
78,6321
79,7828
78,3445
79,6967
79,8165
79,9762
79,5285
79,956
79,8967
79,9647
79,4834
79,7604
79,8321
79,224
79,9181
79,8001
