1,2242
2,5619
6,7682
1,227
5,7924
1,1532
3,1438
1,2785
5,9707
6,1294
6,0295
6,8576
5,5128
2,1625
1,0287
5,1433
5,5383
1,5221
1,3067
1,8044
2,9502
6,3854
6,0895
2,1462
1,5123
4,4074
4,0277
1,0688
1,6124
6,4155
6,3693
6,0076
1,8682
1,7747
6,1346
6,7022
5,7541
6,2745
6,5885
1,0883
5,688
6,7657
6,5605
2,6215
5,466
6,7341
6,7939
6,2355
6,4732
1,8125
4,9993
2,1067
2,2901
6,2361
6,8464
6,343
6,8121
5,5185
3,7406
6,2796
1,4753
1,1955
6,5101
6,6581
6,4318
2,0516
1,9497
1,0979
2,2246
5,9611
6,3512
6,8336
2,1065
6,6525
6,1689
1,6358
6,5233
1,0979
3,5717
1,1219
1,5989
1,1247
2,1003
6,4788
1,6761
5,3348
6,6431
1,5001
1,2014
1,5771
6,9854
6,6461
1,107
2,2367
1,4128
1,7233
6,9681
1,8691
2,6913
1,0796
