758,1087
761,9923
764,6929
762,2837
759,1006
758,1236
758,8214
757,1403
762,1532
760,9354
759,9065
763,0443
758,9947
761,8754
760,8113
759,9176
760,0655
758,053
762,694
759,4895
761,922
757,4929
760,8124
759,3741
760,1752
761,106
759,3944
765,9694
760,0529
760,7344
758,1973
762,1907
762,3972
763,271
758,787
760,9055
759,9232
764,0601
759,6375
761,9073
760,4159
759,7299
761,5559
761,402
759,0265
759,4244
761,7987
763,8265
759,4246
759,5693
761,4162
761,7287
763,7282
762,9334
761,4794
760,4723
763,0015
760,7712
762,0975
762,4012
760,5715
760,2931
760,3408
760,7269
760,9338
760,9371
758,9599
758,9555
756,9146
762,3129
756,0982
763,0804
761,5854
761,3643
760,3849
761,7648
762,0817
764,2211
762,2447
762,2415
761,1661
759,312
761,7606
757,8456
761,8832
761,8526
764,1874
760,0764
765,1997
759,5742
760,7549
763,5299
757,7581
761,4199
763,8389
763,238
762,7126
761,5129
762,3158
761,3378
