3,3288
8,7686
7,8705
8,9911
6,5412
8,7147
8,6475
3,0189
8,9457
7,3614
7,827
3,3876
7,8088
6,3507
7,9634
7,1429
4,3589
3,7442
3,8604
3,8843
8,6255
4,2175
7,7636
8,4108
8,8951
8,3274
8,6363
3,3867
3,1244
8,0485
8,2759
8,4115
7,8319
4,2704
5,1497
3,0213
8,3186
5,1547
5,213
3,1741
4,5962
3,0648
7,4776
7,6853
8,0619
8,8831
3,6211
3,8892
8,2035
8,8323
8,432
3,2244
8,1219
8,8477
3,196
3,1562
3,8085
3,2158
8,6512
3,7791
8,8029
8,8242
8,4605
7,6674
3,1794
8,5311
4,6905
3,3744
5,5069
3,347
3,4879
3,3263
3,106
8,7342
8,3356
8,417
5,8479
8,9406
4,0817
3,9929
8,1188
3,699
3,2173
3,4082
3,0127
3,6925
4,1974
8,3879
8,9502
6,9551
8,8342
3,4411
7,7888
3,792
4,1065
3,4372
4,7404
3,7479
3,3263
6,3789
