257,5897
259,4715
254,9034
258,0282
257,5421
255,4883
254,6233
256,7628
254,8154
255,2639
256,2092
255,6885
256,558
255,756
258,0487
258,9198
256,0095
259,1242
257,3554
254,7999
261,3797
256,8154
256,1664
256,6382
252,7182
257,1941
256,9772
257,9712
258,1495
256,8172
257,6782
254,9037
259,0326
254,4567
260,222
255,6106
257,5487
259,9409
253,8621
255,8441
255,413
258,8541
257,7027
256,6472
253,4138
259,4425
258,0509
254,8684
260,6881
258,9945
257,7786
257,1044
257,0702
255,4219
258,535
259,8475
260,0643
254,5651
259,4204
257,8545
257,4811
255,0217
254,9964
259,5371
256,7632
255,9533
256,5459
258,0317
256,1488
261,9927
259,0939
252,057
256,4308
260,5629
256,7233
255,3627
256,4801
257,6683
257,7064
256,6851
256,5463
258,5499
257,2299
257,4296
255,9781
255,1643
256,6938
256,5146
258,9968
254,5554
255,8333
255,0955
257,6218
258,3116
253,4713
254,7428
257,0646
253,7949
258,3318
258,2675
