89,364
89,0281
89,9738
89,0425
89,6488
89,0461
89,3854
89,1224
89,1878
89,0325
89,0165
89,033
89,0545
89,2311
89,1133
89,6124
89,2454
89,1177
89,8479
89,6628
89,1945
89,5451
89,337
89,1193
89,038
89,1767
90,2604
90,2258
89,0516
89,5823
89,247
89,0107
89,2331
89,2373
89,7879
90,1438
89,2938
89,086
89,1061
90,0757
89,2427
89,037
89,0031
89,1504
89,2433
89,9794
89,3925
89,2391
89,0153
89,0063
89,3139
90,0571
89,471
89,2314
89,2655
89,0101
89,0194
89,5604
89,2319
89,1565
89,1003
89,0169
89,1581
89,6798
89,2646
89,2677
89,3129
89,5771
90,9861
89,4905
89,4967
89,4727
89,4512
89,2617
89,7805
89,1479
89,8368
89,4732
89,5761
90,4491
89,1178
89,8265
89,3955
89,6808
89,1678
89,1785
90,0871
89,3779
89,0251
89,4195
89,1999
89,4901
89,1027
89,579
90,8943
89,0735
89,4997
89,0658
89,6405
89,0623
