236,0687
236,6223
236,1679
232,9608
235,9664
234,403
237,6874
237,7586
239,9575
235,7408
234,8794
234,6808
235,9839
233,6461
237,1449
235,8153
236,1002
234,1156
237,7169
236,4137
238,7406
231,4396
238,0744
237,0158
234,6835
233,828
236,2377
236,9059
233,5542
231,0364
236,2049
233,4307
237,8272
236,3019
238,6883
234,3105
235,2792
237,2644
237,4849
236,2202
235,4001
240,9458
237,1498
235,647
236,7501
234,6353
235,3265
235,6248
233,0248
237,6546
238,6927
239,2126
233,8491
234,9175
236,3438
237,5846
232,4247
238,5083
234,4611
239,3316
233,045
239,4282
235,1911
233,6649
233,8023
235,4856
239,2694
237,9549
232,7257
237,8455
235,3265
236,1759
236,2499
238,9423
235,723
235,5936
237,3061
237,6246
236,7848
236,4484
236,1368
235,4644
237,5443
232,5407
238,693
240,0279
235,6495
234,7996
234,9134
235,812
234,1204
236,3457
238,5844
234,8923
235,7271
235,4924
238,2702
236,6994
235,7913
234,97
