717,8712
721,6945
717,5717
717,8943
716,7914
717,6414
715,7122
715,41
720,7373
716,8961
721,0359
718,3769
715,9476
718,8514
719,7623
717,3375
716,988
716,9729
720,5191
717,9081
713,0308
719,9066
717,3746
716,8519
718,2184
718,4681
719,1337
719,0322
718,4248
719,0147
715,0085
720,5167
718,1872
717,6748
717,5607
719,1304
718,9567
716,6299
718,5052
718,1745
722,0704
718,4147
715,2301
717,9225
716,3835
718,9066
722,9158
715,6758
715,7364
717,2934
719,5979
720,8158
719,0296
719,7029
718,512
714,7996
718,0752
717,5494
716,4232
717,8118
716,3211
719,4958
717,3733
716,1626
720,1056
714,049
719,3865
718,8072
721,9222
713,877
718,3891
719,0425
718,8845
715,3493
716,6445
718,6869
720,358
720,8183
717,3024
714,9619
720,0524
716,7437
717,3402
717,6705
718,622
716,2673
714,1164
720,3148
716,5062
719,5423
721,9221
715,5798
719,5806
719,8459
717,13
716,9618
717,9636
719,1358
719,9995
718,5676
