4,0634
4,8751
9,5534
9,5703
4,4461
8,9862
9,6709
4,306
9,639
9,0568
4,1338
4,1633
5,0369
4,0598
5,2478
9,4068
5,003
4,3695
4,919
9,2222
4,4033
4,0246
9,3448
7,5365
8,6219
8,1645
7,5658
7,9974
6,8671
9,3317
5,2675
9,6606
5,3728
9,1003
4,5738
9,1441
8,952
9,6422
4,7378
4,3033
8,8054
8,6516
4,3442
9,7624
8,7798
9,2342
4,8919
4,1447
4,3147
9,1502
9,6153
5,1393
5,7499
6,6642
9,2633
8,2552
5,9134
4,0544
9,11
9,6278
5,1991
4,8659
4,3547
9,5557
9,7454
4,6325
9,6681
4,8203
9,7239
4,5243
4,257
5,2363
8,3844
9,6207
8,6256
9,6018
8,9975
9,6487
4,379
4,1039
4,5231
4,761
5,2936
6,3984
7,1099
9,6289
5,1436
8,0652
4,0665
8,8221
5,1441
4,9328
4,2218
9,5244
4,0357
9,4159
9,5162
9,4303
9,7859
5,136
