70,7718
70,0029
70,1854
70,3349
71,4941
70,2157
70,3053
70,3608
70,4228
70,052
71,1808
70,0837
70,0729
70,1105
70,0211
70,5338
70,0956
70,2547
71,243
70,58
71,0481
71,6599
70,8167
70,9571
70,663
70,5487
70,2702
70,1756
70,8664
70,3414
70,0077
70,0214
70,0292
70,454
70,0822
70,5625
70,0821
70,4959
70,4716
70,2121
70,9046
70,0285
70,2762
70,1828
70,0493
70,0264
70,0149
70,0872
70,0729
71,9983
70,0253
70,0767
70,0306
70,8233
70,4899
70,5087
70,3762
70,6499
70,1254
70,6203
70,379
70,2088
70,0807
70,46
70,2604
70,0967
70,0234
70,2341
70,1377
70,5789
70,1159
70,0765
70,2819
70,0847
70,2432
70,0585
70,3677
70,3971
70,416
70,0081
70,5134
70,0423
70,3228
70,681
70,3689
70,0498
70,7582
70,6718
70,3945
70,0161
70,0313
70,1725
70,2578
71,3267
70,6172
70,1057
71,1576
70,1676
70,2197
70,3897
