7,9239
4,43
6,9777
2,1071
7,1801
7,7823
7,6884
7,4463
2,1261
2,5927
4,0587
5,9949
2,4557
2,6003
2,0873
6,7669
2,2456
6,1495
2,049
2,2168
7,8969
2,6143
7,7334
3,1871
2,3604
6,6715
2,0777
7,3051
7,769
7,4478
7,2543
7,5841
2,5702
2,8066
2,265
3,4271
6,6108
7,8567
3,7172
5,5377
7,5978
7,052
4,1695
7,882
7,0384
3,074
6,8165
7,8432
2,372
3,2374
6,4706
6,8936
2,458
3,1806
2,936
2,0152
7,1261
7,4941
4,91
7,8573
4,7904
7,9309
7,9379
2,5985
2,8043
2,4477
2,6496
2,1314
7,6616
7,9626
7,0649
6,8932
2,2488
3,228
2,7618
2,9956
6,5091
7,6824
6,4553
2,3449
7,7355
5,1246
6,9435
7,0851
2,1256
3,0241
7,2021
3,2848
7,5411
2,6231
3,0223
6,9056
7,5464
2,421
7,7865
2,7135
2,4796
7,3346
3,3109
2,1133
