44,6634
44,0231
45,0015
44,1084
45,6287
44,4432
44,2497
44,8656
44,3262
44,128
45,0914
44,0227
44,2623
44,0041
45,3303
44,2894
44,3392
44,489
44,1789
44,1199
44,1622
44,1291
44,2742
44,6591
45,9873
44,0882
44,5907
44,5947
44,0961
44,1176
44,1714
44,3879
44,4846
44,8255
44,0229
44,8431
44,31
44,1165
44,7733
44,0873
44,8605
44,2172
44,0742
45,4369
44,6255
44,0184
44,0677
44,0783
44,0446
44,7374
44,2741
44,3024
44,1154
44,5026
44,349
44,8839
44,554
44,1707
44,1947
44,2597
44,0417
44,0356
44,0029
44,434
44,2289
44,2801
44,2571
45,2481
44,351
44,6939
44,3479
44,0142
44,4729
44,1893
44,4427
44,4688
44,1535
44,2824
44,6453
45,1985
44,1488
44,2015
44,1052
44,1761
44,0271
44,5984
44,1509
44,2689
44,1495
44,664
44,012
44,3294
44,3728
44,0351
44,178
44,2092
44,2854
44,4266
44,5013
44,0501
