3,4227
2,2605
6,9442
2,3151
1,2695
6,0151
6,6416
6,7082
1,0139
5,3369
1,6377
1,7752
6,0661
6,6366
1,4126
5,9876
4,9215
6,6497
1,1299
6,2543
1,2791
6,9437
1,8143
2,7081
6,3499
3,2366
5,0134
1,0804
1,2144
2,0097
6,5708
6,7304
1,9595
4,076
5,5631
3,3001
1,0523
5,8513
6,2796
2,6764
6,2442
5,7243
6,7496
1,7128
1,6167
6,9846
1,3294
1,1457
6,9757
6,4867
6,682
6,649
1,3682
2,3551
5,9298
1,2105
1,8086
5,4531
6,963
1,2287
6,9041
1,0095
1,5502
1,5953
2,5933
6,2975
5,8327
1,2524
6,8612
6,5522
6,5609
6,7477
1,5488
1,4763
5,7822
1,1408
1,5361
1,7101
1,7704
5,7725
6,9287
6,0372
1,4805
6,217
2,0276
1,7544
1,8126
6,9806
6,4456
6,9497
4,3685
1,6313
6,8486
3,4871
2,0967
1,3083
6,1161
1,9174
1,3506
5,8795
