4,1923
9,7169
4,0421
7,1785
5,8361
5,0495
4,156
5,496
4,4553
8,9508
9,8431
9,9414
9,8806
4,859
4,4844
8,4438
6,4057
4,7665
4,5681
9,281
8,6437
7,6855
9,5318
8,8391
9,0289
4,032
8,3972
8,9938
5,1994
5,1337
9,0187
9,9376
4,874
9,2678
9,9196
7,757
5,156
9,8487
5,1632
9,0085
8,8308
4,0028
4,9386
9,2218
4,1303
5,671
4,4429
4,6819
4,256
4,6148
4,1446
8,6084
9,4164
5,3036
9,5382
9,5851
4,1819
9,1895
8,8296
4,2295
4,1847
9,209
4,9545
4,0116
9,6346
4,3139
9,6862
9,1613
5,2709
9,47
4,9933
4,5424
4,1586
9,2142
4,085
9,6603
5,471
7,6781
8,2462
9,5743
4,1201
4,15
7,4472
9,8537
6,1972
6,6529
8,3756
9,8872
9,6164
4,2877
4,8872
9,3076
9,5391
9,9109
4,5323
9,2955
5,5021
5,0581
9,7552
9,4061
