4,6344
3,1286
7,9212
5,9624
8,244
8,3681
4,6795
5,6741
8,3117
3,8042
8,6358
8,2871
7,7464
3,7402
3,4076
3,219
3,2038
4,1674
3,7475
8,737
8,2519
8,4037
3,3582
3,9099
8,3574
8,8848
3,3797
3,1359
8,7498
8,1063
3,4088
3,2555
3,2173
8,4356
3,4401
3,7043
8,1593
8,2436
3,1161
5,1168
3,1855
8,7468
6,1959
4,1336
8,8123
3,2668
8,6014
8,9661
4,7158
8,7201
3,3367
7,3986
8,5212
3,8347
7,621
4,2804
8,1693
3,908
3,8634
8,6881
3,5467
7,1111
8,2404
3,0923
8,9826
8,5821
3,3687
3,072
3,1442
7,9981
3,5989
7,7925
8,8106
5,5342
8,5186
4,6887
8,6565
8,913
7,9631
3,8001
3,7957
8,9799
3,57
4,3275
3,1289
7,585
8,0671
8,6658
6,1131
8,9485
3,8548
4,1271
8,988
8,2303
4,0333
5,207
7,6111
3,6283
8,7838
7,0255
