25,3401
25,7447
25,9432
25,6499
25,6445
25,7463
25,9251
25,9502
25,4346
25,2886
25,8985
25,5652
24,8147
25,8708
25,9318
25,5502
25,8697
25,9943
25,8898
25,4163
25,8194
25,853
25,273
24,7281
25,7924
25,8333
25,7455
25,6134
25,9793
25,9827
25,7155
25,9433
25,6834
25,9069
24,7815
24,0042
25,7257
24,9443
25,836
25,7365
25,9994
25,015
25,9515
25,6769
25,8229
25,5667
25,7344
25,587
25,9934
25,4023
25,1072
25,9176
25,966
25,6846
25,7612
25,8342
25,5962
25,3187
25,774
25,786
25,0369
25,9509
25,4354
25,31
24,527
24,8903
25,445
25,2003
25,7925
25,6229
25,7625
24,252
25,8844
25,0889
25,8394
25,8173
25,3032
25,9322
25,8243
25,9312
25,9977
25,8092
25,5208
25,8749
25,2754
25,992
25,5901
25,9018
25,9851
25,9069
25,6069
25,9488
25,8393
25,1363
25,5571
25,9252
25,5498
25,6497
25,7301
25,7981
