96,2289
96,5589
96,092
96,0929
96,745
96,4894
96,3542
96,1354
96,7204
96,2289
96,2137
96,3216
96,1105
96,0069
96,3967
96,2694
96,2411
96,162
96,0575
96,1704
96,046
96,1397
96,8729
96,5463
96,4084
96,1483
96,3613
96,1216
96,9686
96,1645
96,0844
96,4886
96,4479
97,0429
96,0857
97,3541
96,1838
96,1747
96,1697
96,1105
96,6941
96,4458
96,1664
96,0363
96,1531
96,7355
96,1801
97,5996
96,2301
96,1199
96,7301
96,3571
97,6702
96,7426
96,1673
96,0179
96,4537
96,3635
96,0092
96,6325
96,4842
96,2133
96,803
96,3489
96,2193
96,044
97,0792
96,2337
96,2111
96,3926
96,3405
96,5008
96,6969
96,149
96,164
96,0993
96,0417
96,9417
96,4728
97,0432
96,44
96,3267
96,5534
96,0536
96,304
96,4214
96,8945
96,3472
96,1722
97,2411
96,396
96,5319
96,0141
96,8684
96,3388
96,0176
96,0092
96,093
96,0685
97,9856
