899,5018
901,0629
901,209
902,2369
902,1036
900,3107
902,5517
903,6262
900,4064
902,7242
902,2077
904,0946
904,6474
900,9359
902,7674
903,6617
899,0935
904,9059
903,379
900,3869
900,5762
899,4883
901,6365
903,0173
901,527
900,1112
899,286
902,3464
902,2329
898,9971
901,7034
904,3045
898,953
901,8976
901,8421
903,4236
904,7709
903,7155
902,2642
902,2036
903,2386
900,8876
901,4079
902,9263
905,7541
906,9799
901,898
898,9911
897,8068
901,2826
899,1968
901,7119
901,3223
904,2283
903,2672
901,5714
900,426
900,9496
901,697
903,0616
900,7489
902,8234
903,1374
906,0087
901,5193
901,2124
900,2636
905,6227
900,3503
900,7329
905,0903
900,0865
902,3963
899,5442
902,0203
899,6809
897,0683
904,505
902,8784
899,1912
904,5998
901,4417
900,3728
902,2171
901,7957
902,9572
903,1413
905,92
901,0051
900,4428
903,19
899,694
904,5002
903,087
902,9727
898,126
900,8771
903,9311
902,7565
899,2547
