83,2095
83,9951
83,9345
83,7737
83,9291
83,7839
83,2312
83,6528
83,9423
82,9025
83,6582
82,835
83,6989
83,849
83,9223
83,8409
83,9122
83,8402
83,9478
83,7365
83,4387
83,9593
83,9124
82,0106
83,5517
83,8721
82,752
83,6089
83,539
82,4695
83,9161
82,077
83,9641
83,391
83,4986
83,9786
83,9065
83,9166
83,4137
83,9601
83,7171
83,5294
83,7985
83,2088
83,9078
83,8678
83,0552
83,7813
83,4839
83,6524
83,7412
83,6479
83,1819
83,9479
83,5515
83,7662
83,1152
83,9093
83,9932
83,7485
83,1692
83,92
83,9589
83,9361
83,9043
83,9099
83,1751
83,2363
83,6758
83,7517
83,9972
83,6834
83,9792
83,1494
83,8751
82,9073
83,5341
83,5931
83,5666
83,7408
82,7219
83,6361
83,9004
83,9138
83,2056
83,9683
83,4782
83,367
83,8305
83,9734
83,6392
83,8047
83,995
83,7673
83,7204
83,4628
83,9474
83,725
83,2574
83,4426
