27,1523
27,4522
27,9636
27,1286
27,1676
27,7077
27,1281
27,057
27,8412
27,2894
27,0578
28,142
28,3102
27,4308
27,1685
27,3335
27,8573
27,4069
27,3023
27,6302
27,2499
27,4244
27,0618
27,5103
27,1707
27,1406
27,3527
27,3007
27,1068
27,0996
27,2699
27,5424
27,2443
27,7218
27,5705
27,0103
27,0867
27,0922
27,4783
28,9894
27,2011
27,041
27,0972
27,6206
27,1728
27,4363
27,5846
27,2451
27,6963
27,1359
27,0551
27,372
27,0719
27,1942
27,732
27,3716
27,0792
27,3639
27,8321
27,2293
27,003
28,908
27,1577
27,1582
27,5447
27,3864
27,0842
27,6473
27,2082
27,0654
27,2699
27,2144
27,1177
27,0817
28,302
27,0754
27,1511
27,1638
27,0141
27,0081
27,0232
27,4496
28,0714
27,2345
27,2909
27,3874
27,8049
27,2676
27,4653
27,7097
27,4283
28,0796
27,1712
28,1657
27,1739
28,486
27,2275
27,1692
27,4682
27,0669
