81,3829
81,4124
81,8705
81,7465
81,8557
81,6886
81,6827
81,2915
81,46
81,6601
81,5256
80,9075
81,5657
80,002
81,1948
81,7283
81,7766
81,7432
81,5181
81,8198
81,9637
81,6846
81,7917
81,639
81,9227
81,723
81,9622
81,2999
81,8873
81,9723
81,825
81,5807
81,2031
80,2953
81,6456
81,9944
80,6344
81,9394
81,9996
81,5615
81,6212
81,9816
80,6612
81,5332
81,2711
81,1443
81,9267
81,9789
81,6646
81,509
81,7606
81,8146
81,8055
81,7016
81,8238
81,6835
81,4869
81,9876
81,7635
81,5841
81,7463
81,8087
81,0093
81,8263
81,9152
80,5497
81,7028
81,9398
81,8617
81,9681
81,8162
81,9918
81,0396
81,8543
81,9016
81,5447
81,8014
81,5387
81,4823
81,8567
81,8812
80,8384
81,8942
81,6246
81,8499
81,2682
81,8628
81,9709
80,8261
81,8668
81,4209
81,9831
81,3479
81,2179
81,6274
81,0029
81,303
81,9226
81,7447
81,8742
