70,2355
69,1465
69,0142
69,2198
69,221
69,3978
69,0372
69,4495
69,0233
69,2264
69,6045
69,6219
69,1228
69,5008
69,4519
69,0514
69,3008
69,6892
69,278
69,1671
69,3681
69,1907
69,0074
69,0468
69,6782
69,1212
69,2409
69,5439
69,6477
69,4218
69,2826
69,1816
69,192
69,1756
69,001
69,2295
69,4183
69,5525
69,0878
69,4838
69,0478
69,0925
69,6731
69,1558
69,3994
69,0793
69,6062
70,089
69,1075
69,0112
69,7737
69,505
69,2079
70,9137
69,5272
69,1981
69,1626
69,3645
69,2657
70,5472
69,2601
69,0368
69,1845
69,8869
70,3122
69,9857
69,5783
69,8918
69,0755
69,2938
69,0464
70,028
69,2042
69,2111
69,0774
69,063
69,9794
69,4556
69,5743
69,0107
69,2283
69,197
69,9595
70,072
69,5381
69,3068
69,526
69,27
69,2048
69,2652
69,0561
69,7125
69,1557
69,0651
69,0178
69,3907
69,1013
69,1681
69,1438
70,9996
